# outline of illuminated area on igrins slitcam
# generated from scam_geometry.ipynb
# ra/dec coordinates are in arcsec relative to center of slit
# x-pixel 	 y-pixel 	 ra 	 dec 
1310.0	240.0	-85.4851301885	-40.6343021687
1311.0	240.0	-85.5741210414	-40.5541145808
1312.0	240.0	-85.6631118943	-40.4739269929
1312.0	241.0	-85.5862596439	-40.3923268136
1312.0	242.0	-85.5094073933	-40.3107266342
1312.0	243.0	-85.4325551428	-40.2291264549
1312.0	244.0	-85.3557028924	-40.1475262755
1312.0	245.0	-85.2788506418	-40.0659260962
1312.0	246.0	-85.2019983913	-39.9843259168
1313.0	246.0	-85.2909892443	-39.9041383289
1314.0	246.0	-85.3799800972	-39.823950741
1314.0	245.0	-85.4568323476	-39.9055509204
1315.0	245.0	-85.5458232007	-39.8253633325
1316.0	245.0	-85.6348140536	-39.7451757446
1317.0	245.0	-85.7238049065	-39.6649881567
1318.0	245.0	-85.8127957594	-39.5848005688
1319.0	245.0	-85.9017866123	-39.5046129809
1320.0	245.0	-85.9907774652	-39.424425393
1321.0	245.0	-86.0797683183	-39.3442378051
1321.0	246.0	-86.0029160677	-39.2626376257
1322.0	246.0	-86.0919069206	-39.1824500378
1323.0	246.0	-86.1808977735	-39.1022624499
1324.0	246.0	-86.2698886266	-39.022074862
1325.0	246.0	-86.3588794795	-38.9418872741
1326.0	246.0	-86.4478703324	-38.8616996862
1326.0	247.0	-86.3710180818	-38.7800995069
1326.0	248.0	-86.2941658314	-38.6984993275
1327.0	248.0	-86.3831566843	-38.6183117396
1328.0	248.0	-86.4721475372	-38.5381241517
1329.0	248.0	-86.5611383901	-38.4579365638
1330.0	248.0	-86.6501292432	-38.3777489759
1330.0	249.0	-86.5732769925	-38.2961487966
1330.0	250.0	-86.4964247421	-38.2145486172
1330.0	251.0	-86.4195724915	-38.1329484379
1330.0	252.0	-86.3427202411	-38.0513482585
1330.0	253.0	-86.2658679904	-37.9697480792
1331.0	253.0	-86.3548588435	-37.8895604913
1331.0	254.0	-86.2780065929	-37.8079603119
1332.0	254.0	-86.3669974458	-37.727772724
1333.0	254.0	-86.4559882989	-37.6475851361
1333.0	253.0	-86.5328405494	-37.7291853155
1334.0	253.0	-86.6218314023	-37.6489977276
1335.0	253.0	-86.7108222552	-37.5688101397
1336.0	253.0	-86.7998131081	-37.4886225518
1337.0	253.0	-86.8888039612	-37.4084349639
1338.0	253.0	-86.9777948141	-37.328247376
1338.0	254.0	-86.9009425635	-37.2466471966
1338.0	255.0	-86.824090313	-37.1650470173
1338.0	256.0	-86.7472380624	-37.0834468379
1339.0	256.0	-86.8362289155	-37.00325925
1340.0	256.0	-86.9252197684	-36.9230716621
1341.0	256.0	-87.0142106213	-36.8428840742
1342.0	256.0	-87.1032014742	-36.7626964863
1343.0	256.0	-87.1921923271	-36.6825088984
1344.0	256.0	-87.28118318	-36.6023213105
1344.0	257.0	-87.2043309296	-36.5207211312
1345.0	257.0	-87.2933217825	-36.4405335433
1345.0	258.0	-87.2164695321	-36.3589333639
1346.0	258.0	-87.305460385	-36.278745776
1347.0	258.0	-87.3944512379	-36.1985581881
1348.0	258.0	-87.4834420908	-36.1183706003
1349.0	258.0	-87.5724329437	-36.0381830124
1350.0	258.0	-87.6614237966	-35.9579954245
1350.0	259.0	-87.5845715462	-35.8763952451
1350.0	260.0	-87.5077192957	-35.7947950657
1351.0	260.0	-87.5967101486	-35.7146074778
1351.0	261.0	-87.519857898	-35.6330072985
1351.0	262.0	-87.4430056476	-35.5514071191
1352.0	262.0	-87.5319965005	-35.4712195313
1352.0	263.0	-87.4551442501	-35.3896193519
1352.0	264.0	-87.3782919995	-35.3080191725
1353.0	264.0	-87.4672828524	-35.2278315846
1354.0	264.0	-87.5562737053	-35.1476439967
1355.0	264.0	-87.6452645584	-35.0674564088
1355.0	263.0	-87.7221168088	-35.1490565882
1355.0	262.0	-87.7989690592	-35.2306567676
1355.0	261.0	-87.8758213098	-35.3122569469
1356.0	261.0	-87.9648121627	-35.232069359
1357.0	261.0	-88.0538030156	-35.1518817711
1358.0	261.0	-88.1427938686	-35.0716941832
1359.0	261.0	-88.2317847215	-34.9915065953
1359.0	262.0	-88.154932471	-34.909906416
1359.0	263.0	-88.0780802206	-34.8283062366
1360.0	263.0	-88.1670710735	-34.7481186487
1361.0	263.0	-88.2560619264	-34.6679310608
1361.0	262.0	-88.3329141768	-34.7495312402
1362.0	262.0	-88.4219050297	-34.6693436523
1363.0	262.0	-88.5108958828	-34.5891560644
1364.0	262.0	-88.5998867357	-34.5089684765
1365.0	262.0	-88.6888775886	-34.4287808886
1365.0	263.0	-88.612025338	-34.3471807092
1365.0	264.0	-88.5351730876	-34.2655805299
1365.0	265.0	-88.4583208372	-34.1839803505
1365.0	266.0	-88.3814685866	-34.1023801712
1366.0	266.0	-88.4704594395	-34.0221925833
1366.0	267.0	-88.393607189	-33.9405924039
1366.0	268.0	-88.3167549386	-33.8589922246
1366.0	269.0	-88.239902688	-33.7773920452
1367.0	269.0	-88.3288935409	-33.6972044573
1368.0	269.0	-88.4178843938	-33.6170168694
1369.0	269.0	-88.5068752469	-33.5368292815
1370.0	269.0	-88.5958660998	-33.4566416936
1371.0	269.0	-88.6848569527	-33.3764541057
1371.0	270.0	-88.6080047021	-33.2948539264
1371.0	271.0	-88.5311524517	-33.213253747
1372.0	271.0	-88.6201433046	-33.1330661591
1373.0	271.0	-88.7091341575	-33.0528785712
1374.0	271.0	-88.7981250104	-32.9726909833
1375.0	271.0	-88.8871158635	-32.8925033954
1376.0	271.0	-88.9761067164	-32.8123158075
1376.0	272.0	-88.8992544658	-32.7307156282
1377.0	272.0	-88.9882453187	-32.6505280403
1378.0	272.0	-89.0772361718	-32.5703404524
1378.0	273.0	-89.0003839211	-32.488740273
1379.0	273.0	-89.089374774	-32.4085526851
1380.0	273.0	-89.1783656269	-32.3283650972
1380.0	272.0	-89.2552178776	-32.4099652766
1380.0	271.0	-89.332070128	-32.4915654559
1381.0	271.0	-89.4210609809	-32.411377868
1382.0	271.0	-89.510051834	-32.3311902801
1383.0	271.0	-89.5990426869	-32.2510026922
1384.0	271.0	-89.6880335398	-32.1708151044
1384.0	272.0	-89.6111812892	-32.089214925
1385.0	272.0	-89.7001721423	-32.0090273371
1385.0	273.0	-89.6233198917	-31.9274271577
1385.0	274.0	-89.5464676412	-31.8458269784
1386.0	274.0	-89.6354584941	-31.7656393905
1387.0	274.0	-89.724449347	-31.6854518026
1388.0	274.0	-89.8134401999	-31.6052642147
1388.0	275.0	-89.7365879495	-31.5236640353
1388.0	276.0	-89.6597356989	-31.442063856
1389.0	276.0	-89.748726552	-31.3618762681
1389.0	277.0	-89.6718743014	-31.2802760887
1389.0	278.0	-89.5950220509	-31.1986759094
1390.0	278.0	-89.6840129039	-31.1184883215
1391.0	278.0	-89.7730037568	-31.0383007336
1392.0	278.0	-89.8619946097	-30.9581131457
1393.0	278.0	-89.9509854626	-30.8779255578
1394.0	278.0	-90.0399763155	-30.7977379699
1395.0	278.0	-90.1289671686	-30.717550382
1395.0	279.0	-90.0521149179	-30.6359502027
1395.0	280.0	-89.9752626675	-30.5543500233
1395.0	281.0	-89.8984104169	-30.4727498439
1395.0	282.0	-89.8215581665	-30.3911496646
1396.0	282.0	-89.9105490194	-30.3109620767
1397.0	282.0	-89.9995398723	-30.2307744888
1398.0	282.0	-90.0885307252	-30.1505869009
1398.0	281.0	-90.1653829758	-30.2321870802
1399.0	281.0	-90.2543738287	-30.1519994924
1400.0	281.0	-90.3433646816	-30.0718119045
1401.0	281.0	-90.4323555345	-29.9916243166
1402.0	281.0	-90.5213463874	-29.9114367287
1402.0	282.0	-90.444494137	-29.8298365493
1403.0	282.0	-90.5334849899	-29.7496489614
1403.0	283.0	-90.4566327395	-29.6680487821
1404.0	283.0	-90.5456235924	-29.5878611942
1404.0	284.0	-90.4687713418	-29.5062610148
1405.0	284.0	-90.5577621949	-29.4260734269
1405.0	285.0	-90.4809099442	-29.3444732476
1405.0	286.0	-90.4040576938	-29.2628730682
1406.0	286.0	-90.4930485467	-29.1826854803
1406.0	287.0	-90.4161962961	-29.101085301
1407.0	287.0	-90.5051871492	-29.0208977131
1408.0	287.0	-90.5941780021	-28.9407101252
1409.0	287.0	-90.683168855	-28.8605225373
1410.0	287.0	-90.7721597079	-28.7803349494
1411.0	287.0	-90.8611505608	-28.7001473615
1411.0	288.0	-90.7842983104	-28.6185471821
1412.0	288.0	-90.8732891633	-28.5383595942
1412.0	289.0	-90.7964369127	-28.4567594149
1412.0	290.0	-90.7195846622	-28.3751592355
1413.0	290.0	-90.8085755151	-28.2949716476
1413.0	291.0	-90.7317232647	-28.2133714683
1413.0	292.0	-90.6548710141	-28.1317712889
1413.0	293.0	-90.5780187637	-28.0501711095
1413.0	294.0	-90.5011665132	-27.9685709302
1414.0	294.0	-90.5901573661	-27.8883833423
1415.0	294.0	-90.6791482191	-27.8081957544
1415.0	293.0	-90.7560004695	-27.8897959338
1416.0	293.0	-90.8449913224	-27.8096083459
1417.0	293.0	-90.9339821755	-27.729420758
1418.0	293.0	-91.0229730284	-27.6492331701
1419.0	293.0	-91.1119638813	-27.5690455822
1420.0	293.0	-91.2009547342	-27.4888579943
1421.0	293.0	-91.2899455871	-27.4086704064
1421.0	294.0	-91.2130933367	-27.327070227
1421.0	295.0	-91.1362410861	-27.2454700477
1422.0	295.0	-91.225231939	-27.1652824598
1423.0	295.0	-91.3142227921	-27.0850948719
1423.0	296.0	-91.2373705414	-27.0034946925
1424.0	296.0	-91.3263613943	-26.9233071046
1425.0	296.0	-91.4153522472	-26.8431195167
1426.0	296.0	-91.5043431003	-26.7629319288
1426.0	297.0	-91.4274908497	-26.6813317495
1427.0	297.0	-91.5164817026	-26.6011441616
1427.0	298.0	-91.4396294522	-26.5195439822
1428.0	298.0	-91.5286203051	-26.4393563943
1429.0	298.0	-91.617611158	-26.3591688064
1430.0	298.0	-91.7066020109	-26.2789812185
1430.0	299.0	-91.6297497605	-26.1973810392
1430.0	300.0	-91.5528975101	-26.1157808598
1430.0	301.0	-91.4760452594	-26.0341806805
1431.0	301.0	-91.5650361123	-25.9539930926
1432.0	301.0	-91.6540269652	-25.8738055047
1433.0	301.0	-91.7430178183	-25.7936179168
1434.0	301.0	-91.8320086713	-25.7134303289
1435.0	301.0	-91.9209995242	-25.633242741
1435.0	302.0	-91.8441472735	-25.5516425616
1435.0	303.0	-91.7672950231	-25.4700423823
1436.0	303.0	-91.856285876	-25.3898547944
1437.0	303.0	-91.9452767289	-25.3096672065
1437.0	304.0	-91.8684244785	-25.2280670271
1437.0	305.0	-91.7915722279	-25.1464668478
1438.0	305.0	-91.880563081	-25.0662792599
1439.0	305.0	-91.9695539339	-24.986091672
1440.0	305.0	-92.0585447868	-24.9059040841
1440.0	304.0	-92.1353970372	-24.9875042634
1441.0	304.0	-92.2243878901	-24.9073166755
1442.0	304.0	-92.3133787432	-24.8271290876
1443.0	304.0	-92.4023695961	-24.7469414997
1444.0	304.0	-92.491360449	-24.6667539118
1444.0	305.0	-92.4145081984	-24.5851537325
1444.0	306.0	-92.337655948	-24.5035535531
1445.0	306.0	-92.4266468009	-24.4233659652
1446.0	306.0	-92.5156376538	-24.3431783773
1446.0	307.0	-92.4387854034	-24.261578198
1446.0	308.0	-92.3619331529	-24.1799780186
1447.0	308.0	-92.4509240058	-24.0997904307
1447.0	309.0	-92.3740717552	-24.0181902514
1447.0	310.0	-92.2972195048	-23.936590072
1448.0	310.0	-92.3862103577	-23.8564024841
1449.0	310.0	-92.4752012106	-23.7762148962
1450.0	310.0	-92.5641920635	-23.6960273083
1451.0	310.0	-92.6531829164	-23.6158397204
1452.0	310.0	-92.7421737695	-23.5356521325
1452.0	311.0	-92.6653215189	-23.4540519532
1453.0	311.0	-92.7543123718	-23.3738643653
1454.0	311.0	-92.8433032247	-23.2936767774
1454.0	312.0	-92.7664509743	-23.212076598
1454.0	313.0	-92.6895987238	-23.1304764187
1454.0	314.0	-92.6127464732	-23.0488762393
1455.0	314.0	-92.7017373261	-22.9686886514
1456.0	314.0	-92.790728179	-22.8885010635
1457.0	314.0	-92.8797190321	-22.8083134756
1457.0	315.0	-92.8028667815	-22.7267132963
1458.0	315.0	-92.8918576344	-22.6465257084
1459.0	315.0	-92.9808484875	-22.5663381205
1460.0	315.0	-93.0698393404	-22.4861505326
1460.0	316.0	-92.9929870898	-22.4045503533
1460.0	317.0	-92.9161348394	-22.3229501739
1461.0	317.0	-93.0051256923	-22.242762586
1461.0	318.0	-92.9282734418	-22.1611624066
1461.0	319.0	-92.8514211912	-22.0795622273
1461.0	320.0	-92.7745689408	-21.9979620479
1462.0	320.0	-92.8635597937	-21.91777446
1463.0	320.0	-92.9525506466	-21.8375868721
1463.0	321.0	-92.8756983962	-21.7559866928
1464.0	321.0	-92.9646892491	-21.6757991049
1465.0	321.0	-93.053680102	-21.595611517
1465.0	322.0	-92.9768278514	-21.5140113376
1466.0	322.0	-93.0658187045	-21.4338237497
1467.0	322.0	-93.1548095574	-21.3536361618
1467.0	321.0	-93.2316618078	-21.4352363412
1468.0	321.0	-93.3206526607	-21.3550487533
1469.0	321.0	-93.4096435136	-21.2748611654
1470.0	321.0	-93.4986343667	-21.1946735775
1471.0	321.0	-93.5876252196	-21.1144859896
1472.0	321.0	-93.6766160725	-21.0342984017
1473.0	321.0	-93.7656069254	-20.9541108138
1473.0	322.0	-93.688754675	-20.8725106345
1473.0	323.0	-93.6119024244	-20.7909104551
1473.0	324.0	-93.5350501739	-20.7093102758
1473.0	325.0	-93.4581979233	-20.6277100964
1474.0	325.0	-93.5471887764	-20.5475225085
1474.0	326.0	-93.4703365258	-20.4659223292
1475.0	326.0	-93.5593273787	-20.3857347413
1475.0	327.0	-93.4824751283	-20.3041345619
1476.0	327.0	-93.5714659812	-20.223946974
1476.0	328.0	-93.4946137307	-20.1423467947
1477.0	328.0	-93.5836045837	-20.0621592068
1478.0	328.0	-93.6725954366	-19.9819716189
1479.0	328.0	-93.7615862895	-19.901784031
1479.0	329.0	-93.684734039	-19.8201838516
1479.0	330.0	-93.6078817884	-19.7385836723
1479.0	331.0	-93.531029538	-19.6569834929
1479.0	332.0	-93.4541772874	-19.5753833136
1479.0	333.0	-93.3773250369	-19.4937831342
1479.0	334.0	-93.3004727863	-19.4121829548
1480.0	334.0	-93.3894636394	-19.3319953669
1481.0	334.0	-93.4784544923	-19.251807779
1482.0	334.0	-93.5674453452	-19.1716201911
1482.0	333.0	-93.6442975957	-19.2532203705
1483.0	333.0	-93.7332884486	-19.1730327826
1484.0	333.0	-93.8222793017	-19.0928451947
1485.0	333.0	-93.9112701546	-19.0126576068
1486.0	333.0	-94.0002610075	-18.9324700189
1487.0	333.0	-94.0892518604	-18.852282431
1487.0	334.0	-94.0123996099	-18.7706822517
1487.0	335.0	-93.9355473593	-18.6890820723
1487.0	336.0	-93.8586951089	-18.607481893
1488.0	336.0	-93.9476859618	-18.5272943051
1489.0	336.0	-94.0366768147	-18.4471067172
1489.0	337.0	-93.9598245643	-18.3655065378
1489.0	338.0	-93.8829723137	-18.2839063585
1489.0	339.0	-93.8061200632	-18.2023061791
1490.0	339.0	-93.8951109161	-18.1221185912
1491.0	339.0	-93.984101769	-18.0419310033
1492.0	339.0	-94.0730926219	-17.9617434154
1493.0	339.0	-94.1620834748	-17.8815558275
1494.0	339.0	-94.2510743279	-17.8013682396
1494.0	340.0	-94.1742220773	-17.7197680603
1494.0	341.0	-94.0973698269	-17.6381678809
1494.0	342.0	-94.0205175763	-17.5565677016
1495.0	342.0	-94.1095084292	-17.4763801137
1495.0	343.0	-94.0326561788	-17.3947799343
1496.0	343.0	-94.1216470317	-17.3145923464
1497.0	343.0	-94.2106378846	-17.2344047585
1498.0	343.0	-94.2996287375	-17.1542171706
1499.0	343.0	-94.3886195906	-17.0740295827
1499.0	344.0	-94.3117673399	-16.9924294034
1499.0	345.0	-94.2349150895	-16.910829224
1500.0	345.0	-94.3239059424	-16.8306416361
1500.0	346.0	-94.247053692	-16.7490414568
1501.0	346.0	-94.3360445449	-16.6688538689
1501.0	347.0	-94.2591922943	-16.5872536895
1502.0	347.0	-94.3481831472	-16.5070661016
1503.0	347.0	-94.4371740003	-16.4268785137
1504.0	347.0	-94.5261648532	-16.3466909258
1505.0	347.0	-94.6151557061	-16.2665033379
1505.0	348.0	-94.5383034555	-16.1849031586
1506.0	348.0	-94.6272943086	-16.1047155707
1507.0	348.0	-94.7162851615	-16.0245279828
1508.0	348.0	-94.8052760144	-15.9443403949
1508.0	349.0	-94.7284237638	-15.8627402155
1508.0	350.0	-94.6515715133	-15.7811400362
1508.0	351.0	-94.5747192629	-15.6995398568
1509.0	351.0	-94.6637101158	-15.6193522689
1509.0	352.0	-94.5868578652	-15.5377520896
1510.0	352.0	-94.6758487181	-15.4575645017
1510.0	353.0	-94.5989964677	-15.3759643223
1511.0	353.0	-94.6879873206	-15.2957767344
1511.0	354.0	-94.6111350701	-15.2141765551
1511.0	355.0	-94.5342828195	-15.1325763757
1511.0	356.0	-94.4574305691	-15.0509761964
1511.0	357.0	-94.3805783187	-14.969376017
1512.0	357.0	-94.4695691716	-14.8891884291
1513.0	357.0	-94.5585600245	-14.8090008412
1514.0	357.0	-94.6475508774	-14.7288132533
1515.0	357.0	-94.7365417303	-14.6486256654
1515.0	356.0	-94.8133939809	-14.7302258448
1516.0	356.0	-94.9023848338	-14.6500382569
1517.0	356.0	-94.9913756867	-14.569850669
1518.0	356.0	-95.0803665396	-14.4896630811
1519.0	356.0	-95.1693573925	-14.4094754932
1519.0	357.0	-95.0925051421	-14.3278753138
1519.0	358.0	-95.0156528915	-14.2462751345
1519.0	359.0	-94.9388006411	-14.1646749551
1519.0	360.0	-94.8619483904	-14.0830747758
1520.0	360.0	-94.9509392435	-14.0028871879
1521.0	360.0	-95.0399300964	-13.9226996
1521.0	361.0	-94.9630778458	-13.8410994206
1522.0	361.0	-95.0520686987	-13.7609118327
1523.0	361.0	-95.1410595518	-13.6807242448
1524.0	361.0	-95.2300504047	-13.6005366569
1525.0	361.0	-95.3190412576	-13.520349069
1526.0	361.0	-95.4080321105	-13.4401614811
1526.0	362.0	-95.3311798601	-13.3585613018
1526.0	363.0	-95.2543276095	-13.2769611224
1527.0	363.0	-95.3433184624	-13.1967735345
1527.0	364.0	-95.266466212	-13.1151733552
1528.0	364.0	-95.3554570649	-13.0349857673
1528.0	365.0	-95.2786048144	-12.9533855879
1528.0	366.0	-95.2017525638	-12.8717854086
1528.0	367.0	-95.1249003134	-12.7901852292
1528.0	368.0	-95.0480480628	-12.7085850499
1528.0	369.0	-94.9711958123	-12.6269848705
1529.0	369.0	-95.0601866653	-12.5467972826
1530.0	369.0	-95.1491775182	-12.4666096947
1530.0	370.0	-95.0723252677	-12.3850095154
1530.0	371.0	-94.9954730171	-12.303409336
1530.0	372.0	-94.9186207667	-12.2218091567
1531.0	372.0	-95.0076116196	-12.1416215688
1531.0	373.0	-94.9307593692	-12.0600213894
1532.0	373.0	-95.0197502221	-11.9798338015
1533.0	373.0	-95.108741075	-11.8996462136
1534.0	373.0	-95.1977319279	-11.8194586257
1534.0	374.0	-95.1208796774	-11.7378584464
1534.0	375.0	-95.0440274268	-11.656258267
1535.0	375.0	-95.1330182797	-11.5760706791
1536.0	375.0	-95.2220091328	-11.4958830912
1537.0	375.0	-95.3109999857	-11.4156955033
1538.0	375.0	-95.3999908386	-11.3355079154
1539.0	375.0	-95.4889816915	-11.2553203275
1540.0	375.0	-95.5779725444	-11.1751327396
1541.0	375.0	-95.6669633974	-11.0949451517
1541.0	376.0	-95.5901111469	-11.0133449724
1542.0	376.0	-95.6791019998	-10.9331573845
1542.0	377.0	-95.6022497494	-10.8515572051
1542.0	378.0	-95.5253974988	-10.7699570258
1542.0	379.0	-95.4485452484	-10.6883568464
1542.0	380.0	-95.3716929977	-10.6067566671
1542.0	381.0	-95.2948407473	-10.5251564877
1543.0	381.0	-95.3838316002	-10.4449688998
1544.0	381.0	-95.4728224531	-10.3647813119
1545.0	381.0	-95.561813306	-10.284593724
1546.0	381.0	-95.6508041591	-10.2044061361
1547.0	381.0	-95.739795012	-10.1242185482
1547.0	382.0	-95.6629427614	-10.0426183689
1548.0	382.0	-95.7519336143	-9.96243078096
1548.0	383.0	-95.6750813639	-9.88083060161
1549.0	383.0	-95.7640722168	-9.80064301372
1550.0	383.0	-95.8530630697	-9.72045542582
1550.0	384.0	-95.7762108193	-9.63885524647
1551.0	384.0	-95.8652016722	-9.55866765857
1552.0	384.0	-95.9541925251	-9.47848007067
1553.0	384.0	-96.043183378	-9.39829248278
1553.0	385.0	-95.9663311276	-9.31669230343
1553.0	386.0	-95.8894788771	-9.23509212406
1553.0	387.0	-95.8126266265	-9.15349194471
1553.0	388.0	-95.7357743761	-9.07189176536
1554.0	388.0	-95.824765229	-8.99170417747
1555.0	388.0	-95.9137560819	-8.91151658957
1556.0	388.0	-96.0027469348	-8.83132900167
1556.0	389.0	-95.9258946844	-8.74972882232
1556.0	390.0	-95.8490424337	-8.66812864296
1557.0	390.0	-95.9380332866	-8.58794105506
1558.0	390.0	-96.0270241397	-8.50775346716
1559.0	390.0	-96.1160149927	-8.42756587927
1560.0	390.0	-96.2050058456	-8.34737829137
1560.0	391.0	-96.1281535949	-8.26577811202
1560.0	392.0	-96.0513013445	-8.18417793267
1561.0	392.0	-96.1402921974	-8.10399034477
1562.0	392.0	-96.2292830503	-8.02380275687
1563.0	392.0	-96.3182739032	-7.94361516898
1563.0	393.0	-96.2414216528	-7.86201498963
1564.0	393.0	-96.3304125057	-7.78182740173
1564.0	394.0	-96.2535602553	-7.70022722237
1564.0	395.0	-96.1767080047	-7.61862704302
1564.0	396.0	-96.0998557542	-7.53702686367
1564.0	397.0	-96.0230035038	-7.45542668431
1565.0	397.0	-96.1119943567	-7.37523909642
1565.0	398.0	-96.0351421061	-7.29363891706
1566.0	398.0	-96.124132959	-7.21345132916
1567.0	398.0	-96.2131238121	-7.13326374126
1567.0	399.0	-96.1362715615	-7.05166356191
1567.0	400.0	-96.059419311	-6.97006338256
1568.0	400.0	-96.1484101639	-6.88987579467
1569.0	400.0	-96.2374010168	-6.80968820677
1569.0	401.0	-96.1605487664	-6.72808802741
1569.0	402.0	-96.0836965158	-6.64648784806
1569.0	403.0	-96.0068442654	-6.56488766871
1569.0	404.0	-95.9299920148	-6.48328748936
1570.0	404.0	-96.0189828677	-6.40309990146
1570.0	405.0	-95.9421306172	-6.3214997221
1571.0	405.0	-96.0311214701	-6.2413121342
1572.0	405.0	-96.120112323	-6.1611245463
1572.0	404.0	-96.1969645737	-6.24272472566
1573.0	404.0	-96.2859554266	-6.16253713777
1574.0	404.0	-96.3749462795	-6.08234954987
1575.0	404.0	-96.4639371324	-6.00216196197
1576.0	404.0	-96.5529279853	-5.92197437407
1576.0	405.0	-96.4760757349	-5.84037419472
1576.0	406.0	-96.3992234842	-5.75877401536
1577.0	406.0	-96.4882143373	-5.67858642746
1577.0	407.0	-96.4113620867	-5.59698624811
1577.0	408.0	-96.3345098363	-5.51538606876
1578.0	408.0	-96.4235006892	-5.43519848087
1578.0	409.0	-96.3466484388	-5.3535983015
1579.0	409.0	-96.4356392917	-5.27341071361
1580.0	409.0	-96.5246301446	-5.19322312572
1580.0	410.0	-96.447777894	-5.11162294636
1580.0	411.0	-96.3709256435	-5.03002276701
1581.0	411.0	-96.4599164964	-4.94983517911
1582.0	411.0	-96.5489073493	-4.86964759121
1583.0	411.0	-96.6378982022	-4.78946000332
1583.0	412.0	-96.5610459518	-4.70785982397
1584.0	412.0	-96.6500368047	-4.62767223607
1584.0	413.0	-96.5731845543	-4.54607205671
1584.0	414.0	-96.4963323037	-4.46447187736
1585.0	414.0	-96.5853231566	-4.38428428946
1586.0	414.0	-96.6743140097	-4.30409670156
1587.0	414.0	-96.7633048626	-4.22390911366
1587.0	415.0	-96.686452612	-4.14230893431
1588.0	415.0	-96.7754434649	-4.06212134642
1589.0	415.0	-96.864434318	-3.98193375852
1590.0	415.0	-96.9534251709	-3.90174617062
1591.0	415.0	-97.0424160238	-3.82155858272
1592.0	415.0	-97.1314068767	-3.74137099483
1592.0	416.0	-97.0545546262	-3.65977081548
1592.0	417.0	-96.9777023756	-3.57817063613
1593.0	417.0	-97.0666932285	-3.49798304823
1593.0	418.0	-96.9898409781	-3.41638286887
1593.0	419.0	-96.9129887277	-3.33478268952
1593.0	420.0	-96.8361364771	-3.25318251017
1594.0	420.0	-96.92512733	-3.17299492227
1595.0	420.0	-97.0141181829	-3.09280733437
1596.0	420.0	-97.103109036	-3.01261974647
